10.7;440.705;0;83.375;440.705;40.706;0.7055;0.70549;5.49E-03;5.49E-03;0.7;440.705;0;83.375;440.705;40.706;0.7055;0.70549;5.49E-03;5.49E-03
10.8;440.672;0;83.375;440.672;40.672;0.6722;0.67223;7.22E-02;2.23E-03;0.8;440.672;0;83.375;440.672;40.672;0.6722;0.67223;7.22E-02;2.23E-03
10.9;440.682;0;83.375;440.682;40.682;0.6819;0.68185;8.19E-02;1.85E-03;0.9;440.682;0;83.375;440.682;40.682;0.6819;0.68185;8.19E-02;1.85E-03
11.0;440.744;0;83.375;440.744;40.745;0.7445;0.74449;4.45E-02;4.49E-03;1;440.744;0;83.375;440.744;40.745;0.7445;0.74449;4.45E-02;4.49E-03
11.1;440.747;0;83.375;440.747;40.746;0.7465;0.74651;4.65E-02;6.51E-03;1.1;440.747;0;83.375;440.747;40.746;0.7465;0.74651;4.65E-02;6.51E-03
11.2;440.695;0;83.375;440.695;40.695;0.6946;0.69458;9.46E-02;4.58E-03;1.2;440.695;0;83.375;440.695;40.695;0.6946;0.69458;9.46E-02;4.58E-03
11.3;440.699;0;83.375;440.699;40.699;0.6989;0.69888;9.89E-02;8.88E-03;1.3;440.699;0;83.375;440.699;40.699;0.6989;0.69888;9.89E-02;8.88E-03
11.4;440.754;0;83.375;440.754;40.754;0.7544;0.75441;5.44E-02;4.41E-03;1.4;440.754;0;83.375;440.754;40.754;0.7544;0.75441;5.44E-02;4.41E-03
11.5;440.748;0;83.375;440.748;40.748;0.7476;0.74764;4.76E-02;7.64E-03;1.5;440.748;0;83.375;440.748;40.748;0.7476;0.74764;4.76E-02;7.64E-03
11.6;440.69;0;83.375;440.69;40.69;0.6896;0.68958;8.96E-02;9.58E-03;1.6;440.69;0;83.375;440.69;40.69;0.6896;0.68958;8.96E-02;9.58E-03
11.7;440.692;0;83.375;440.692;40.692;0.6924;0.69238;9.24E-02;2.38E-03;1.7;440.692;0;83.375;440.692;40.692;0.6924;0.69238;9.24E-02;2.38E-03
11.8;440.756;0;83.375;440.756;40.756;0.7559;0.7559;5.59E-02;5.90E-03;1.8;440.756;0;83.375;440.756;40.756;0.7559;0.7559;5.59E-02;5.90E-03
11.9;440.757;0;83.373;440.757;40.757;0.7573;0.75728;5.73E-02;7.28E-03;1.9;440.757;0;83.373;440.757;40.757;0.7573;0.75728;5.73E-02;7.28E-03
12.0;440.708;0;83.369;440.708;40.708;0.7081;0.70813;8.13E-03;8.13E-03;2;440.708;0;83.369;440.708;40.708;0.7081;0.70813;8.13E-03;8.13E-03
12.1;440.718;0;83.367;440.718;40.718;0.7178;0.71784;1.78E-02;7.84E-03;2.1;440.718;0;83.367;440.718;40.718;0.7178;0.71784;1.78E-02;7.84E-03
12.2;440.769;0;83.37;440.769;40.769;0.7693;0.76929;6.93E-02;9.29E-03;2.2;440.769;0;83.37;440.769;40.769;0.7693;0.76929;6.93E-02;9.29E-03
12.3;440.756;0;83.371;440.756;40.756;0.7561;0.7561;5.61E-02;6.10E-03;2.3;440.756;0;83.371;440.756;40.756;0.7561;0.7561;5.61E-02;6.10E-03
12.4;440.71;0;83.369;440.71;40.71;0.7101;0.7101;1.01E-02;9.93E-05;2.4;440.71;0;83.369;440.71;40.71;0.7101;0.7101;1.01E-02;9.93E-05
12.5;440.729;0;83.367;440.729;40.729;0.7286;0.72857;2.86E-02;8.57E-03;2.5;440.729;0;83.367;440.729;40.729;0.7286;0.72857;2.86E-02;8.57E-03
12.6;440.782;0;83.367;440.782;40.782;0.7824;0.78244;8.24E-02;2.44E-03;2.6;440.782;0;83.367;440.782;40.782;0.7824;0.78244;8.24E-02;2.44E-03
12.7;440.771;0;83.367;440.771;40.771;0.7706;0.77062;7.06E-02;6.18E-04;2.7;440.771;0;83.367;440.771;40.771;0.7706;0.77062;7.06E-02;6.18E-04
12.8;440.72;0;83.367;440.72;40.719;0.7195;0.71954;1.95E-02;9.54E-03;2.8;440.72;0;83.367;440.72;40.719;0.7195;0.71954;1.95E-02;9.54E-03
12.9;440.738;0;83.367;440.738;40.738;0.7379;0.73794;3.79E-02;7.94E-03;2.9;440.738;0;83.367;440.738;40.738;0.7379;0.73794;3.79E-02;7.94E-03
13.0;440.801;0;83.367;440.801;40.801;0.8012;0.80116;1.16E-03;1.16E-03;3;440.801;0;83.367;440.801;40.801;0.8012;0.80116;1.16E-03;1.16E-03
13.1;440.795;0;83.367;440.795;40.795;0.7953;0.79526;9.53E-02;5.26E-03;3.1;440.795;0;83.367;440.795;40.795;0.7953;0.79526;9.53E-02;5.26E-03
13.2;440.741;0;83.367;440.741;40.741;0.741;0.74099;4.10E-02;9.90E-04;3.2;440.741;0;83.367;440.741;40.741;0.741;0.74099;4.10E-02;9.90E-04
13.3;440.761;0;83.367;440.761;40.761;0.761;0.76102;6.10E-02;1.02E-03;3.3;440.761;0;83.367;440.761;40.761;0.761;0.76102;6.10E-02;1.02E-03
13.4;440.828;0;83.367;440.828;40.828;0.8276;0.82759;2.76E-02;7.59E-03;3.4;440.828;0;83.367;440.828;40.828;0.8276;0.82759;2.76E-02;7.59E-03
13.5;440.827;0;83.367;440.827;40.827;0.8274;0.82736;2.74E-02;7.36E-03;3.5;440.827;0;83.367;440.827;40.827;0.8274;0.82736;2.74E-02;7.36E-03
13.6;440.794;0;83.367;440.794;40.794;0.7936;0.79364;9.36E-02;3.64E-03;3.6;440.794;0;83.367;440.794;40.794;0.7936;0.79364;9.36E-02;3.64E-03
13.7;440.821;0;83.367;440.821;40.821;0.8213;0.82126;2.13E-02;1.26E-03;3.7;440.821;0;83.367;440.821;40.821;0.8213;0.82126;2.13E-02;1.26E-03
13.8;440.873;0;83.367;440.873;40.873;0.873;0.87303;7.30E-02;3.03E-03;3.8;440.873;0;83.367;440.873;40.873;0.873;0.87303;7.30E-02;3.03E-03
13.9;440.871;0;83.367;440.871;40.871;0.8708;0.87083;7.08E-02;8.27E-04;3.9;440.871;0;83.367;440.871;40.871;0.8708;0.87083;7.08E-02;8.27E-04
14.0;440.835;0;83.367;440.835;40.835;0.8354;0.83543;3.54E-02;5.43E-03;4;440.835;0;83.367;440.835;40.835;0.8354;0.83543;3.54E-02;5.43E-03
14.1;440.854;0;83.367;440.854;40.854;0.8536;0.85364;5.36E-02;3.64E-03;4.1;440.854;0;83.367;440.854;40.854;0.8536;0.85364;5.36E-02;3.64E-03
14.2;440.911;0;83.367;440.911;40.911;0.911;0.91102;1.10E-02;1.02E-03;4.2;440.911;0;83.367;440.911;40.911;0.911;0.91102;1.10E-02;1.02E-03
14.3;440.903;0;83.367;440.903;40.903;0.9026;0.90262;2.62E-03;2.62E-03;4.3;440.903;0;83.367;440.903;40.903;0.9026;0.90262;2.62E-03;2.62E-03
14.4;440.847;0;83.367;440.847;40.847;0.8467;0.84669;4.67E-02;6.69E-03;4.4;440.847;0;83.367;440.847;40.847;0.8467;0.84669;4.67E-02;6.69E-03
14.5;440.857;0;83.367;440.857;40.858;0.8575;0.85745;5.75E-02;7.45E-03;4.5;440.857;0;83.367;440.857;40.858;0.8575;0.85745;5.75E-02;7.45E-03
14.6;440.908;0;83.367;440.908;40.908;0.9079;0.90789;7.89E-03;7.89E-03;4.6;440.908;0;83.367;440.908;40.908;0.9079;0.90789;7.89E-03;7.89E-03
14.7;440.895;0;83.367;440.895;40.895;0.8954;0.89537;9.54E-02;5.37E-03;4.7;440.895;0;83.367;440.895;40.895;0.8954;0.89537;9.54E-02;5.37E-03
14.8;440.852;0;83.367;440.852;40.852;0.8521;0.85208;5.21E-02;2.08E-03;4.8;440.852;0;83.367;440.852;40.852;0.8521;0.85208;5.21E-02;2.08E-03
14.9;440.882;0;83.367;440.882;40.882;0.8822;0.8822;8.22E-02;2.20E-03;4.9;440.882;0;83.367;440.882;40.882;0.8822;0.8822;8.22E-02;2.20E-03
15.0;440.938;0;83.367;440.938;40.938;0.9381;0.9381;3.81E-02;8.10E-03;5;440.938;0;83.367;440.938;40.938;0.9381;0.9381;3.81E-02;8.10E-03
15.1;440.923;0;83.367;440.923;40.923;0.9227;0.92274;2.27E-02;2.74E-03;5.1;440.923;0;83.367;440.923;40.923;0.9227;0.92274;2.27E-02;2.74E-03
15.2;440.878;0;83.367;440.878;40.879;0.8785;0.87846;7.85E-02;8.46E-03;5.2;440.878;0;83.367;440.878;40.879;0.8785;0.87846;7.85E-02;8.46E-03
15.3;440.91;0;83.367;440.91;40.91;0.9097;0.90974;9.74E-03;9.74E-03;5.3;440.91;0;83.367;440.91;40.91;0.9097;0.90974;9.74E-03;9.74E-03
15.4;440.968;0;83.367;440.968;40.968;0.9678;0.96779;6.78E-02;7.79E-03;5.4;440.968;0;83.367;440.968;40.968;0.9678;0.96779;6.78E-02;7.79E-03
15.5;440.953;0;83.367;440.953;40.953;0.9534;0.95341;5.34E-02;3.41E-03;5.5;440.953;0;83.367;440.953;40.953;0.9534;0.95341;5.34E-02;3.41E-03
15.6;440.911;0;83.367;440.911;40.911;0.9107;0.91073;1.07E-02;7.25E-04;5.6;440.911;0;83.367;440.911;40.911;0.9107;0.91073;1.07E-02;7.25E-04
15.7;440.941;0;83.367;440.941;40.941;0.9405;0.94053;4.05E-02;5.33E-04;5.7;440.941;0;83.367;440.941;40.941;0.9405;0.94053;4.05E-02;5.33E-04
15.8;440.989;0;83.367;440.989;40.989;0.9891;0.98906;8.91E-02;9.06E-03;5.8;440.989;0;83.367;440.989;40.989;0.9891;0.98906;8.91E-02;9.06E-03
15.9;440.977;0;83.367;440.977;40.977;0.9768;0.97682;7.68E-02;6.82E-03;5.9;440.977;0;83.367;440.977;40.977;0.9768;0.97682;7.68E-02;6.82E-03
